ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
773-93-5594|4641769274381199537|Sheila|Ortega|F|0144 Bowman Isle Suite 451|Canton|MI|48187|42.332|-83.4695|90173|Administrator, Civil Service|2001-06-20|782118402127|young_adults_female_urban.json|5226aa668443eb62fb64c8953b17175b|2024-04-26|02:52:35|1714114355|grocery_pos|9.04|1|fraud_Deckow-O'Conner|41.702961|-84.276650
773-93-5594|4641769274381199537|Sheila|Ortega|F|0144 Bowman Isle Suite 451|Canton|MI|48187|42.332|-83.4695|90173|Administrator, Civil Service|2001-06-20|782118402127|young_adults_female_urban.json|cc38b21ad09c230f8cea43f9e79ae2ee|2024-04-25|00:18:30|1714018710|grocery_pos|10.94|1|fraud_Casper, Hand and Zulauf|42.057983|-83.193911
773-93-5594|4641769274381199537|Sheila|Ortega|F|0144 Bowman Isle Suite 451|Canton|MI|48187|42.332|-83.4695|90173|Administrator, Civil Service|2001-06-20|782118402127|young_adults_female_urban.json|fc73bf9a23d16d25493a5abef9b45214|2024-04-25|00:56:59|1714021019|gas_transport|7.48|1|fraud_Kling Inc|41.528423|-83.154404
773-93-5594|4641769274381199537|Sheila|Ortega|F|0144 Bowman Isle Suite 451|Canton|MI|48187|42.332|-83.4695|90173|Administrator, Civil Service|2001-06-20|782118402127|young_adults_female_urban.json|81e31e6b47feb7dc4474970b6a47c99f|2024-04-25|02:44:09|1714027449|gas_transport|287.15|1|fraud_Luettgen PLC|42.865284|-82.996473
773-93-5594|4641769274381199537|Sheila|Ortega|F|0144 Bowman Isle Suite 451|Canton|MI|48187|42.332|-83.4695|90173|Administrator, Civil Service|2001-06-20|782118402127|young_adults_female_urban.json|3c156b965ead0242e3c371b81d4d283c|2024-04-25|00:40:19|1714020019|grocery_net|281.69|1|fraud_Ortiz Group|42.556465|-83.178252
773-93-5594|4641769274381199537|Sheila|Ortega|F|0144 Bowman Isle Suite 451|Canton|MI|48187|42.332|-83.4695|90173|Administrator, Civil Service|2001-06-20|782118402127|young_adults_female_urban.json|fffa31d5509e7dcb6870a9ce6af7d993|2024-04-25|03:43:42|1714031022|grocery_pos|311.46|1|fraud_Casper, Hand and Zulauf|42.644325|-84.334545
773-93-5594|4641769274381199537|Sheila|Ortega|F|0144 Bowman Isle Suite 451|Canton|MI|48187|42.332|-83.4695|90173|Administrator, Civil Service|2001-06-20|782118402127|young_adults_female_urban.json|d1544c8e1197a60f87464dd83c5a8a65|2024-04-25|02:11:35|1714025495|grocery_pos|295.16|1|fraud_Hudson-Ratke|42.310513|-84.127938
773-93-5594|4641769274381199537|Sheila|Ortega|F|0144 Bowman Isle Suite 451|Canton|MI|48187|42.332|-83.4695|90173|Administrator, Civil Service|2001-06-20|782118402127|young_adults_female_urban.json|a2855c1f0b3a6badd71bcc90665d2bea|2024-04-25|02:18:07|1714025887|grocery_pos|293.32|1|fraud_Bauch-Raynor|42.584074|-82.531694
773-93-5594|4641769274381199537|Sheila|Ortega|F|0144 Bowman Isle Suite 451|Canton|MI|48187|42.332|-83.4695|90173|Administrator, Civil Service|2001-06-20|782118402127|young_adults_female_urban.json|1fb0b59d4e8344b378a75063e4a72e4e|2024-04-26|21:53:35|1714182815|shopping_net|1184.57|1|fraud_Kihn, Abernathy and Douglas|42.652770|-83.280992
773-93-5594|4641769274381199537|Sheila|Ortega|F|0144 Bowman Isle Suite 451|Canton|MI|48187|42.332|-83.4695|90173|Administrator, Civil Service|2001-06-20|782118402127|young_adults_female_urban.json|324e9599b632aca9e6cb1a67e5496d97|2024-04-26|19:09:51|1714172991|shopping_net|924.24|1|fraud_Ankunding LLC|42.992035|-83.522669
