ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|c0231bd3ca63280d321054c706098238|2024-03-15|02:30:59|1710484259|grocery_pos|11.58|1|fraud_Murray-Smitham|40.183399|-119.254022
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|03327031db04f7fa72de982485d9e43b|2024-03-16|03:39:17|1710574757|misc_net|10.31|1|fraud_Corwin-Gorczany|40.199785|-119.506888
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|ba6db72be98c4cfd52401df176032831|2024-03-15|00:58:55|1710478735|grocery_pos|12.79|1|fraud_Vandervort-Funk|39.271479|-120.174685
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|df2f830f9d5a4dd8a6a1815f87df151a|2024-03-15|00:24:29|1710476669|grocery_pos|334.60|1|fraud_Auer-Mosciski|39.543764|-119.355997
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|34d359623d13627836822fc436c13821|2024-03-16|01:42:20|1710567740|misc_net|342.86|1|fraud_Donnelly PLC|39.470726|-120.083358
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|276bbec5177771a3a90aea7d55eee33f|2024-03-16|03:57:12|1710575832|misc_net|274.16|1|fraud_Kuhn LLC|40.364530|-120.386527
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|7e264d1dc4f007d50dbaf625a55a380a|2024-03-15|00:52:50|1710478370|gas_transport|262.27|1|fraud_Torp-Labadie|39.142901|-118.912875
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|34644a2028caf76b9e4509bf006115f1|2024-03-15|03:43:56|1710488636|gas_transport|840.06|1|fraud_Luettgen PLC|39.940422|-119.021622
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|7a3175773b8c3d2a739ef7de1c87d083|2024-03-16|03:46:12|1710575172|misc_net|796.51|1|fraud_Ferry, Lynch and Kautzer|39.346858|-119.793178
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|007ed7379d414da84cd6595e0141f89f|2024-03-15|03:40:05|1710488405|grocery_net|962.88|1|fraud_Morissette, Weber and Wiegand|40.334127|-120.596158
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|aa061bff1683cda55883e2465d83bed3|2024-03-15|03:17:46|1710487066|grocery_pos|785.30|1|fraud_Koepp-Witting|39.157540|-119.011836
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|c5a7ca04365a96c35406fa461c410513|2024-03-16|12:14:09|1710605649|shopping_pos|872.46|1|fraud_Douglas, Schneider and Turner|40.174087|-120.644817
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|5a989582cefaa5cba6a74dbade752cf2|2024-03-16|23:35:06|1710646506|misc_net|7.64|1|fraud_Ferry, Lynch and Kautzer|38.781430|-119.375573
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|711f68c3190759b26393d9e2108f6103|2024-03-16|16:28:36|1710620916|misc_pos|1072.52|1|fraud_Gutmann-Upton|39.197723|-120.751645
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|c871de8490425e4f1b29f940ef761a60|2024-03-16|23:17:52|1710645472|shopping_net|873.76|1|fraud_Schumm PLC|39.154740|-119.728422
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|78f1e66694e1907ad6aea5f612f7f525|2024-03-16|22:52:33|1710643953|home|300.71|1|fraud_Wuckert, Wintheiser and Friesen|39.915466|-119.803942
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|0e04cde5258027e4b67b5b273ec77585|2024-03-05|07:34:29|1709642069|gas_transport|49.28|0|fraud_Raynor, Feest and Miller|39.029778|-119.816607
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|8aa1762ae1072012689769f9e08e55c4|2024-01-06|08:33:22|1704548002|gas_transport|99.98|0|fraud_Friesen-D'Amore|39.397752|-119.839923
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|f09f6c8c6b432ed952aaeabf82b26fc7|2024-03-09|10:52:08|1709999528|gas_transport|58.03|0|fraud_Erdman-Kertzmann|39.620912|-119.615844
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|db7a66cf1e6834aff32b1f3eb5cf898f|2024-03-02|05:27:46|1709375266|gas_transport|77.30|0|fraud_Streich, Hansen and Veum|38.860622|-120.769469
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|4d2b9403edb4761187a1bc4f79573ea3|2024-03-03|07:33:00|1709469180|gas_transport|74.02|0|fraud_Cummings LLC|39.086435|-119.161529
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|c9d1fdaebd726efab8aa5a0268afe830|2024-02-13|02:23:34|1707809014|gas_transport|52.50|0|fraud_Luettgen PLC|38.955240|-119.165450
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|6433ca9c704f7b1d8da59b9722e9a607|2024-03-19|09:56:38|1710856598|grocery_net|59.92|0|fraud_Kohler, Lindgren and Koelpin|38.999455|-119.851108
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|b6fafcab2661bf11955a5505c170e575|2024-03-27|00:19:13|1711513153|grocery_net|37.65|0|fraud_Gutmann Ltd|40.285349|-118.941852
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|a0cdcb7ea6c5d3e0f3ee4ae6508bf7bf|2024-03-20|04:06:30|1710921990|grocery_net|51.51|0|fraud_Morar Inc|38.786011|-120.144214
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|b5ccb977c95fa197ba6cd060815bbbdd|2024-03-02|02:39:53|1709365193|gas_transport|47.05|0|fraud_Erdman-Kertzmann|39.564558|-119.734270
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|240e233dade7acb01d8fd7787dcd3b32|2024-03-09|06:12:01|1709982721|gas_transport|49.12|0|fraud_Koss and Sons|40.034330|-120.730829
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|6b9389d5ad81ae4575f481e0b0d00565|2024-01-04|07:02:02|1704369722|gas_transport|60.55|0|fraud_Bins-Rice|38.736673|-119.520291
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|b68a7fa381968257053f9a3b27f3cbcf|2024-01-06|10:23:09|1704554589|gas_transport|46.63|0|fraud_Heller-Langosh|38.702053|-119.229419
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|35d92d3dbaadb7875670c4ee54b2b293|2024-02-05|03:32:28|1707121948|gas_transport|57.12|0|fraud_Bins-Rice|39.952152|-120.811306
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|8ea408e0423d8bef40ccf79175b1fc8e|2024-01-03|03:35:55|1704270955|gas_transport|71.51|0|fraud_Schaefer, Maggio and Daugherty|40.155801|-120.655056
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|1a102a82bda9305db4b9e736ef0ee7e5|2024-02-03|00:12:52|1706937172|gas_transport|94.09|0|fraud_Friesen-D'Amore|40.277732|-118.967640
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|36a1142353b73ab3093776ca3ee17f44|2024-03-02|01:27:00|1709360820|gas_transport|57.41|0|fraud_Zieme, Bode and Dooley|39.266573|-119.522666
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|a48b184b2f878f5885c2a65ddbb32d28|2024-03-17|02:26:45|1710656805|grocery_net|84.38|0|fraud_McCullough Group|40.137757|-118.926840
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|689228a2b4ceb981b432a40993784c61|2024-02-16|07:27:09|1708086429|gas_transport|62.82|0|fraud_Christiansen, Goyette and Schamberger|38.940188|-118.899493
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|399c8cd2c332a01824813def6a1b9abb|2024-03-19|10:12:13|1710857533|grocery_net|91.65|0|fraud_Stokes, Christiansen and Sipes|39.000487|-119.942317
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|44525a7a8c90fe39df6989f14bc67d21|2024-03-23|05:52:32|1711187552|grocery_net|56.66|0|fraud_Morar Inc|38.916182|-120.655982
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|fd6fbe2920472741351b141d996dedfa|2024-02-14|10:29:46|1707924586|gas_transport|45.08|0|fraud_Kutch LLC|38.869802|-120.058949
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|1e3207f9bb2afeac59e9ac415b9f9af8|2024-01-25|10:12:00|1706195520|gas_transport|60.52|0|fraud_Kuvalis Ltd|39.926031|-119.283251
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Reno|NV|89509|39.498|-119.8239|276896|Public affairs consultant|2003-03-28|753980774675|young_adults_male_urban.json|db8e519430d2451c7fbec5916a56a2a4|2024-01-11|01:20:23|1704954023|gas_transport|64.48|0|fraud_Kutch, Hermiston and Farrell|38.662584|-119.997159
