ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|00516e4c8d8836c94ceab62fdf156871|2024-05-07|03:23:29|1715066609|grocery_pos|9.63|1|fraud_Moen, Reinger and Murphy|40.404137|-77.173985
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|7b57439d04e3a9ef7592cf67e7cd550f|2024-05-07|00:43:01|1715056981|gas_transport|10.52|1|fraud_Olson, Becker and Koch|41.183191|-76.548335
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|86ad093bb45ad71336f50a3449ffcfd4|2024-05-07|00:42:11|1715056931|grocery_pos|296.00|1|fraud_Goldner, Kovacek and Abbott|40.812561|-75.618913
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|fa11c9b9f81368addbfa6a1b7115e8c8|2024-05-07|01:42:39|1715060559|gas_transport|301.66|1|fraud_Zieme, Bode and Dooley|41.168018|-75.727444
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|838e42b2b137a5f45656f21fb6876adf|2024-05-08|12:43:37|1715186617|personal_care|885.12|1|fraud_Sporer-Keebler|40.999755|-76.962295
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|8e88675e7cbc5633d47d5b40f8fda92e|2024-05-08|23:37:18|1715225838|shopping_net|719.86|1|fraud_Altenwerth, Cartwright and Koss|40.457609|-76.206795
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|92c272344c524cd29d571c986ef4148d|2024-05-08|22:17:03|1715221023|travel|980.83|1|fraud_Goyette-Herzog|40.938309|-75.745141
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|a790d26703934edc2afb6e3765c1395c|2024-05-08|23:39:31|1715225971|shopping_pos|883.59|1|fraud_Mohr Inc|40.748466|-75.538387
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|3d87bdc1847493793093f6fe52f68df4|2024-05-08|13:22:03|1715188923|shopping_net|843.11|1|fraud_Volkman-Predovic|41.579908|-76.722651
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|4d427214cf7e36da394fe68d3c6b2867|2024-05-08|13:02:47|1715187767|entertainment|803.28|1|fraud_Bauch-Blanda|41.015608|-77.115614
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|7cd24e608af1f6a65e59414e5741dc83|2024-05-07|22:27:46|1715135266|misc_net|752.04|1|fraud_Johnson, Runolfsdottir and Mayer|40.648686|-75.978990
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|ab7585cd60deeb142ea320ec69f5f49a|2024-05-08|23:17:48|1715224668|shopping_pos|554.35|1|fraud_Baumbach, Strosin and Nicolas|39.982739|-75.699068
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|5937d9df193ac24582ab27f7104317cb|2024-05-08|22:38:04|1715222284|misc_net|18.15|1|fraud_Zemlak Group|40.486425|-76.512544
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|0c80c645d2e0668149c5df9d601b18a6|2024-05-08|22:15:29|1715220929|shopping_pos|10.94|1|fraud_Mayert Group|40.733345|-75.937592
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|35e28831b8173be453072a0b97fd9a54|2024-05-20|09:51:07|1716213067|misc_pos|65.13|0|fraud_Dickinson-Rempel|40.541328|-75.836243
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|f4eb4c18beedcebdc956f9a74c60b270|2024-02-15|00:34:51|1707975291|grocery_pos|70.02|0|fraud_Huel, Hammes and Witting|40.770875|-76.717643
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|2820ed40aeed327b1695cfa31f9cdfc7|2024-03-24|05:14:43|1711271683|grocery_pos|68.96|0|fraud_Bailey-Morar|40.038199|-76.638520
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|e3d6d1ebb73ca5052dda8c83f24f56e3|2024-01-22|06:06:15|1705921575|gas_transport|73.01|0|fraud_Conroy-Cruickshank|39.937730|-76.202896
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|1bfcde044607f2d0ad469d9996d55223|2024-05-02|03:04:42|1714633482|misc_pos|71.59|0|fraud_Wiza, Schaden and Stark|39.916984|-75.784998
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|7721d64d4cf86c2cdfabcf7de55ed120|2024-04-17|02:27:35|1713335255|misc_net|67.78|0|fraud_Kerluke, Kertzmann and Wiza|40.397666|-76.129930
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|e6e9665aeedd51b54257dab3fd8b318d|2024-01-28|05:55:33|1706439333|grocery_net|69.72|0|fraud_Smitham-Schiller|41.702926|-75.260685
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|1a9e9d55c1b32ec2930ae36168421625|2024-03-18|06:21:35|1710757295|grocery_pos|67.55|0|fraud_Rau and Sons|41.598805|-76.317107
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Ringtown|PA|17967|40.8559|-76.2349|2457|Logistics and distribution manager|1986-03-02|488864467814|adults_2550_male_rural.json|92b2525f6c04ed81e2c745f689cc9692|2024-05-10|04:51:41|1715331101|misc_pos|66.32|0|fraud_Herman Inc|40.445753|-76.461773
