ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|53c4d824e18524fe61792fec8cca0adb|2024-12-07|00:29:09|1733549349|gas_transport|8.15|1|fraud_Harris Inc|31.538436|-92.416068
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|c7e7f6e334168db4c5b1d0f1f36a5c6b|2024-12-07|01:54:14|1733554454|gas_transport|9.06|1|fraud_Eichmann, Bogan and Rodriguez|32.348343|-94.033116
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|fe0e4e9cabe2bc9987f95c3a2fa19213|2024-12-07|00:23:45|1733549025|grocery_net|10.53|1|fraud_Ortiz Group|32.714840|-92.939059
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|aa71768deacc872fb899c4d47f89e140|2024-12-07|03:49:29|1733561369|grocery_pos|299.57|1|fraud_Bradtke PLC|33.261894|-94.012003
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|747d70ff6fbe8e3add4102ce6b246cae|2024-12-07|02:00:02|1733554802|grocery_pos|293.92|1|fraud_Schultz, Simonis and Little|33.077785|-94.129329
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|0a3e45abb74a9e6857c34475c4f6fb3d|2024-12-08|23:47:17|1733719637|shopping_pos|852.71|1|fraud_Pfeffer and Sons|31.904415|-93.338508
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|d05bed0419913ceea3f71a36ef740dcc|2024-12-07|22:04:07|1733627047|misc_net|8.22|1|fraud_Rodriguez, Yost and Jenkins|31.856865|-93.932093
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|384a08e0a70aadc075c5ca1cec3c115f|2024-12-08|22:43:02|1733715782|travel|950.91|1|fraud_Goyette-Herzog|32.075184|-94.280427
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|fe3ed7a4decfe08d6e6d847bcefb5134|2024-12-08|23:22:24|1733718144|shopping_pos|957.72|1|fraud_Sawayn PLC|31.644289|-94.272094
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|06bdf4d981ea8d8ac3024dcb5ab15130|2024-12-07|12:48:11|1733593691|shopping_net|1058.71|1|fraud_Greenholt, O'Hara and Balistreri|31.553704|-94.042673
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|b46dd6188c698074beacadc4024eef4f|2024-12-08|12:32:12|1733679132|shopping_pos|1104.65|1|fraud_Pagac LLC|33.334755|-93.516190
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|5066435f7c9d91bb6ea7ecba497eab13|2024-12-07|22:58:19|1733630299|shopping_net|1094.54|1|fraud_Mohr-Bayer|31.982211|-93.048641
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|a06c5a3ad46c13b2878c21c8e9270b20|2024-12-08|23:04:12|1733717052|shopping_net|1216.63|1|fraud_Reichert, Shanahan and Hayes|31.618030|-93.328157
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|e9ac15ad55a8682e65b8affe61d526c2|2024-12-08|23:34:37|1733718877|shopping_net|1126.28|1|fraud_Lemke-Gutmann|32.624475|-94.239982
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|6f9649e514815808ca4c3c151b1c03fb|2024-12-07|22:28:30|1733628510|misc_pos|22.71|1|fraud_Williamson LLC|31.936230|-93.465990
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|b5635e4cb062004533c5ad14e48acb72|2024-12-08|23:36:30|1733718990|health_fitness|9.38|1|fraud_Heller PLC|33.348477|-94.188392
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|5ab87bc9e6923b92edeb97fc9ead4ff0|2024-04-05|08:22:03|1712319723|grocery_pos|63.46|0|fraud_Lockman Ltd|32.213392|-94.169054
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|8542fa337dea5dbbc8928a9947669862|2024-04-06|02:41:35|1712385695|grocery_pos|65.35|0|fraud_Deckow-O'Conner|32.895374|-92.709623
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|6ad55307634e9462c2f5a54f65bfb1e9|2024-01-27|06:12:12|1706353932|gas_transport|65.47|0|fraud_Kutch, Hermiston and Farrell|33.408981|-93.564591
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|2137b11c4d1e19bea28d578fd13ab1b7|2024-02-06|10:53:01|1707234781|gas_transport|53.86|0|fraud_Friesen-Stamm|33.163847|-94.176722
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|dad778f35ac27ae4893646a5b576dc29|2024-03-08|08:06:10|1709903170|grocery_net|38.85|0|fraud_Cassin-Harvey|32.441989|-94.021017
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|2edb3f8cf8711d431950f476f115a6ab|2024-02-10|07:23:56|1707567836|gas_transport|62.90|0|fraud_Kuvalis Ltd|32.912561|-93.092289
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|c36b9e4b0265c4077c3c8d01583500a2|2024-03-31|09:05:17|1711890317|grocery_pos|38.05|0|fraud_Kovacek, Dibbert and Ondricka|31.606438|-93.370878
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|9cc2a4c9b5e035a6ccd5b82f1da68390|2024-04-05|04:53:48|1712307228|grocery_pos|34.33|0|fraud_Rutherford-Mertz|32.518294|-92.500319
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|555c47d712aa4f510f9cd0258baf5ff0|2024-02-02|10:21:55|1706887315|gas_transport|38.89|0|fraud_Eichmann, Bogan and Rodriguez|33.009749|-94.199268
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|76ebcc22502fb543c4133563a14295e2|2024-02-23|04:23:13|1708680193|gas_transport|43.78|0|fraud_Bernhard Inc|33.165463|-93.046467
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|c0e91ee233469d466fcbd448d95d04fc|2024-02-22|09:33:41|1708612421|gas_transport|49.53|0|fraud_Emard Inc|32.991312|-93.333740
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|98a7f61a1bb9e83fba4436401226ec08|2024-01-11|10:17:41|1704986261|gas_transport|43.59|0|fraud_Robel, Cummerata and Prosacco|32.882206|-94.163964
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|1717aae367ff0201d49ecaca26f732ba|2024-01-20|00:40:30|1705729230|gas_transport|49.39|0|fraud_Mraz-Herzog|32.099223|-93.303440
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|6e1a868adc698b26ad52b1c4cdbb0e75|2024-02-03|05:52:03|1706957523|gas_transport|67.02|0|fraud_Marks Inc|32.232305|-93.477378
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|bf348dc68f95303717a0b4704f497a15|2024-02-04|04:49:42|1707040182|gas_transport|40.40|0|fraud_Sporer Inc|31.537694|-92.525938
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|e76ab6fc8c3e5cb445e700238c82ea75|2024-01-05|02:11:04|1704438664|gas_transport|54.91|0|fraud_Reilly, Heaney and Cole|33.261750|-92.443513
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|5107405e11732ec90879a5af15dcae8a|2024-04-05|07:11:57|1712315517|grocery_pos|41.98|0|fraud_Kunze Inc|32.892634|-93.125875
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|b06eac103a7b1658cbe141f9bbf1cdd0|2024-03-10|07:58:18|1710071898|grocery_net|56.64|0|fraud_Kohler, Lindgren and Koelpin|32.845853|-92.332609
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|e704c150e2ec3885cab9c8fb6ca1a544|2024-02-17|07:35:31|1708173331|gas_transport|56.30|0|fraud_Olson, Becker and Koch|32.343322|-92.587638
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|b227454a0cf5befd31b3d32c5f5fb425|2024-03-03|09:57:08|1709477828|grocery_net|43.27|0|fraud_Collier Inc|32.380934|-93.952387
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|2e8978c36b072f494e0aed48902e6d01|2024-02-23|09:08:50|1708697330|gas_transport|42.40|0|fraud_Schaefer, Maggio and Daugherty|33.103673|-93.295097
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|871e34d75660a5881656686bada8c938|2024-02-14|06:25:55|1707909955|gas_transport|67.46|0|fraud_Raynor, Feest and Miller|32.379018|-93.829563
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|e354b25e1432aca226616fae9559c7bf|2024-02-01|01:08:37|1706767717|gas_transport|76.77|0|fraud_Tillman, Dickinson and Labadie|33.385591|-92.777611
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|e28ed305755169d4f601dad053b05803|2024-04-03|07:37:00|1712144220|grocery_pos|75.29|0|fraud_Goodwin-Nitzsche|33.058255|-93.017793
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|22e8f1facf0fa7747edbac512c3fb21a|2024-02-02|09:21:40|1706883700|gas_transport|53.54|0|fraud_Eichmann, Bogan and Rodriguez|32.477700|-93.436140
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|ae751677dd4ced31868eeb0bb44acf40|2024-03-16|00:01:45|1710561705|grocery_net|83.78|0|fraud_Smitham-Boehm|31.713338|-93.326418
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|7ff5b5f8fc4d12fe887c57c7847e68f6|2024-03-02|04:00:03|1709370003|grocery_net|61.46|0|fraud_Swift, Bradtke and Marquardt|31.597605|-92.888387
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|79f3b0f6a0670b33e529281ab98e8508|2024-03-07|04:33:37|1709804017|grocery_net|47.29|0|fraud_Kling-Grant|32.804210|-92.841105
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|150a04fc8c4d3e4ae565a2fac82fa436|2024-01-05|05:23:17|1704450197|gas_transport|50.32|0|fraud_Raynor, Reinger and Hagenes|32.774690|-92.585714
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|a8969aa7b2f7d3a8546a2305b4dd88d6|2024-03-22|09:13:09|1711113189|grocery_net|37.98|0|fraud_Spinka-Welch|33.429689|-92.576874
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|2f422e4d9be96acd708349898acc8d0f|2024-03-04|10:08:32|1709564912|grocery_net|63.14|0|fraud_Cassin-Harvey|32.057790|-92.849638
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|37483b7152f112379180968f3d90918e|2024-01-07|03:29:37|1704616177|gas_transport|81.46|0|fraud_Kuvalis Ltd|32.632951|-93.331258
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|5da4b76958b1c82effe9ddcef546ff14|2024-02-14|09:37:55|1707921475|gas_transport|69.35|0|fraud_Koss and Sons|31.851301|-92.397554
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|a5133e39c18d9166d2b2579d21f0c814|2024-03-02|02:42:15|1709365335|grocery_net|45.84|0|fraud_Harris, Gusikowski and Heaney|32.275259|-93.441106
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|808520d3a18d50987665caa956ec9944|2024-02-11|11:35:09|1707669309|gas_transport|48.56|0|fraud_Parisian and Sons|33.422332|-93.741214
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json|79a66a754565093c0b8a5cb7490f249e|2024-01-22|03:58:08|1705913888|gas_transport|62.30|0|fraud_Schaefer, Maggio and Daugherty|32.672450|-92.766355
