ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
398-78-7523|676138688897|Bryan|Rice|M|150 Pratt Meadow Apt. 571|Liberty|TX|77575|30.0946|-94.7378|15949|Teacher, early years/pre|2003-05-06|985499447510|young_adults_male_urban.json|c6db19a2f2607a4cf98c97482d5bb056|2024-03-05|01:00:28|1709618428|grocery_pos|8.67|1|fraud_Kutch and Sons|29.161015|-94.126576
398-78-7523|676138688897|Bryan|Rice|M|150 Pratt Meadow Apt. 571|Liberty|TX|77575|30.0946|-94.7378|15949|Teacher, early years/pre|2003-05-06|985499447510|young_adults_male_urban.json|5451fd45263b14d4408a912559b24463|2024-03-05|01:46:13|1709621173|gas_transport|14.30|1|fraud_Raynor, Feest and Miller|30.029275|-94.174866
398-78-7523|676138688897|Bryan|Rice|M|150 Pratt Meadow Apt. 571|Liberty|TX|77575|30.0946|-94.7378|15949|Teacher, early years/pre|2003-05-06|985499447510|young_adults_male_urban.json|5ec29b76e7a2c72954cd367bef368119|2024-03-05|01:10:50|1709619050|gas_transport|9.01|1|fraud_Corwin-Collins|29.392454|-95.723323
398-78-7523|676138688897|Bryan|Rice|M|150 Pratt Meadow Apt. 571|Liberty|TX|77575|30.0946|-94.7378|15949|Teacher, early years/pre|2003-05-06|985499447510|young_adults_male_urban.json|52411ea112c54c5879b36ab1341d8fa4|2024-03-05|04:34:20|1709631260|gas_transport|303.41|1|fraud_Robel, Cummerata and Prosacco|29.542689|-94.742884
398-78-7523|676138688897|Bryan|Rice|M|150 Pratt Meadow Apt. 571|Liberty|TX|77575|30.0946|-94.7378|15949|Teacher, early years/pre|2003-05-06|985499447510|young_adults_male_urban.json|7d4926a522a19e4a64e87ffb2bc43e98|2024-03-05|03:33:27|1709627607|grocery_pos|291.12|1|fraud_Kunze Inc|29.913153|-94.183730
398-78-7523|676138688897|Bryan|Rice|M|150 Pratt Meadow Apt. 571|Liberty|TX|77575|30.0946|-94.7378|15949|Teacher, early years/pre|2003-05-06|985499447510|young_adults_male_urban.json|08ac839088d1a230af0339201a2ea98a|2024-03-05|03:23:23|1709627003|grocery_pos|308.48|1|fraud_Miller-Hauck|30.175978|-95.722900
398-78-7523|676138688897|Bryan|Rice|M|150 Pratt Meadow Apt. 571|Liberty|TX|77575|30.0946|-94.7378|15949|Teacher, early years/pre|2003-05-06|985499447510|young_adults_male_urban.json|754b5f4f226fe20ade4ecf6d783452d4|2024-03-05|03:06:19|1709625979|grocery_pos|268.14|1|fraud_Rau and Sons|29.551574|-94.986507
398-78-7523|676138688897|Bryan|Rice|M|150 Pratt Meadow Apt. 571|Liberty|TX|77575|30.0946|-94.7378|15949|Teacher, early years/pre|2003-05-06|985499447510|young_adults_male_urban.json|f3c06237da5d1853c6071555d00d2b64|2024-03-06|22:34:10|1709782450|misc_net|699.14|1|fraud_Bernier, Volkman and Hoeger|29.892224|-95.324496
398-78-7523|676138688897|Bryan|Rice|M|150 Pratt Meadow Apt. 571|Liberty|TX|77575|30.0946|-94.7378|15949|Teacher, early years/pre|2003-05-06|985499447510|young_adults_male_urban.json|22efe523bc8c6326f3628f99bcd938c5|2024-03-06|23:27:26|1709785646|shopping_net|706.75|1|fraud_Reichert, Shanahan and Hayes|30.159786|-93.763599
398-78-7523|676138688897|Bryan|Rice|M|150 Pratt Meadow Apt. 571|Liberty|TX|77575|30.0946|-94.7378|15949|Teacher, early years/pre|2003-05-06|985499447510|young_adults_male_urban.json|6ea596988c6298047c4c9b6a649c376d|2024-03-06|23:14:44|1709784884|shopping_net|844.69|1|fraud_Baumbach, Feeney and Morar|29.642437|-94.446396
