ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|fbcb46fbf65d1940c50692c3e058e732|2024-04-03|01:14:53|1712121293|misc_pos|8.55|1|fraud_Spencer-Runolfsson|33.388278|-79.036367
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|5b41f91e89f2e75a18ddb2de2ce121c5|2024-04-03|01:47:28|1712123248|misc_pos|331.79|1|fraud_Gutmann-Upton|33.346095|-78.596454
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|f34b235b4e536b7877a9e3753aa1135f|2024-04-03|00:49:03|1712119743|grocery_pos|382.04|1|fraud_Cartwright-Harris|34.127031|-78.115289
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|5612a8937d95e09337017114ed5e3e82|2024-04-03|01:35:05|1712122505|grocery_pos|335.07|1|fraud_Rau and Sons|34.238641|-78.399394
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|24c306ef2f05ccfe816742ec6982cef0|2024-04-03|01:08:59|1712120939|grocery_pos|688.04|1|fraud_Doyle Ltd|35.009165|-78.993651
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|de6ab211a98ba4892cccb5ecd3b30d5c|2024-04-03|08:14:52|1712146492|gas_transport|928.69|1|fraud_Kutch, Hermiston and Farrell|33.546722|-78.771766
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|db5a42b636cc77ba9eeb85d5688ed7e3|2024-04-03|02:53:47|1712127227|shopping_net|986.16|1|fraud_Jast Ltd|33.440190|-79.318651
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|337e216e7122596e6f2cd255c34166e1|2024-04-04|23:54:29|1712289269|travel|756.54|1|fraud_Bednar Inc|34.822059|-79.642234
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|b3c60ae36e6dfc6ec45e4eaf3035aaaf|2024-04-04|23:22:55|1712287375|food_dining|489.51|1|fraud_Kihn-Schuster|34.638940|-79.554697
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|d7787e23a090a37b4f7f51d5e6660035|2024-04-04|22:35:05|1712284505|entertainment|114.43|1|fraud_Schuppe LLC|33.268594|-78.909574
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|9f6c1ed80c948b93a0b72976de79b390|2024-04-04|23:09:10|1712286550|shopping_pos|16.81|1|fraud_Morissette PLC|33.738336|-79.290989
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|88d06a58e7a2f136c3110e4cbac67600|2024-04-04|23:53:44|1712289224|travel|17.09|1|fraud_Fritsch LLC|34.428958|-78.072547
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|d476d23e9f4aaf97b8baf6a34e56259d|2024-04-04|23:31:25|1712287885|personal_care|9.61|1|fraud_Parker-Kunde|34.565958|-79.245147
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|d3ae14e24cfe057c5050aaae7e7eff9d|2024-04-04|22:29:01|1712284141|personal_care|9.60|1|fraud_Monahan-Morar|33.575887|-79.574852
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|9477d85ab2bb8f882a97c8c823b62f75|2024-01-21|05:19:54|1705832394|gas_transport|47.30|0|fraud_Christiansen, Goyette and Schamberger|35.140552|-79.643294
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|0b280a901349a802470e24ad569d5487|2024-03-10|07:19:57|1710069597|gas_transport|41.86|0|fraud_Raynor, Feest and Miller|34.023701|-78.862699
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|02a541788b0a32e52b12ec3526dcbfc8|2024-04-10|00:32:46|1712723566|grocery_pos|53.83|0|fraud_Padberg-Welch|33.812010|-79.293154
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|f76153e30a9b9b76748da4748d9be358|2024-03-14|05:03:20|1710407000|grocery_net|58.20|0|fraud_Rowe-Vandervort|33.698497|-78.550916
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|815f05073fa1b96830fb3eea5bcb0428|2024-05-15|10:57:03|1715785023|misc_net|35.63|0|fraud_Mante Group|34.877619|-78.417746
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|4f117166caf2671a50260948dc14eec2|2024-02-02|08:23:13|1706880193|gas_transport|31.85|0|fraud_Streich, Hansen and Veum|33.343391|-79.568991
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|d5be18f56967f75aef686efde0044ab9|2024-04-17|09:16:07|1713359767|grocery_pos|72.92|0|fraud_Schoen, Kuphal and Nitzsche|33.460598|-79.088147
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json|ffafaf7c5fb8e24a51fd63d0ca7a34d2|2024-05-02|01:46:56|1714628816|grocery_pos|69.40|0|fraud_Kutch and Sons|33.716533|-79.791861
