ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|1d74b24e0796eb4a6a789289e050cc92|2024-08-23|09:34:43|1724420083|grocery_net|9.94|1|fraud_Harris, Gusikowski and Heaney|40.340102|-77.281286
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|f0f097e12297de76dfea14efc311f60e|2024-08-23|02:20:21|1724394021|gas_transport|9.62|1|fraud_Corwin-Collins|41.035497|-77.053467
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|8e1cc13ff737255f0cf60b98a26c0bd5|2024-08-23|02:19:29|1724393969|grocery_pos|9.34|1|fraud_Schoen, Kuphal and Nitzsche|39.727700|-78.186867
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|5454605b812569050c4aa4a14bfa5e69|2024-08-23|00:58:18|1724389098|grocery_pos|293.69|1|fraud_Osinski, Ledner and Leuschke|39.906757|-78.136610
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|3ea8511ac70c3c7790eed0f124852c96|2024-08-23|02:13:33|1724393613|grocery_pos|301.01|1|fraud_Goodwin-Nitzsche|41.015077|-78.045773
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|d48f799c06f3117bdfac230c98aad81f|2024-08-23|10:21:50|1724422910|gas_transport|303.06|1|fraud_Rodriguez Group|40.708748|-77.081748
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|c1f183d1cc06e69d3290032ee8d34e1d|2024-08-23|01:45:16|1724391916|grocery_pos|314.57|1|fraud_Koepp-Witting|41.312523|-76.918111
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|869fb3fea9750d6215b80f49bfc1c0f8|2024-08-23|01:29:52|1724390992|grocery_pos|276.29|1|fraud_DuBuque LLC|40.248228|-77.703961
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|dfb5b462b49d5e1ff3bc179478c19cf1|2024-08-24|13:00:12|1724518812|shopping_net|718.47|1|fraud_Jast Ltd|40.426888|-77.356672
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|bab22bba595b3cf69e6e9f395888cdb7|2024-08-24|21:21:32|1724548892|shopping_net|6.84|1|fraud_Ankunding LLC|41.023527|-76.780410
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|5f6aaed91d89868af5afe25a2ddf66ae|2024-08-24|23:34:23|1724556863|misc_net|1282.41|1|fraud_Tillman, Fritsch and Schmitt|39.664950|-78.203522
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|8d98c1e3ec909fe40d3012d5c21728a5|2024-08-24|23:16:49|1724555809|shopping_net|1161.56|1|fraud_Towne, Greenholt and Koepp|41.546665|-77.524576
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|6e65bfc71c8a92dd74bef1ea43c37e9e|2024-08-24|22:42:40|1724553760|shopping_pos|964.51|1|fraud_Kuhn LLC|41.134719|-77.337104
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|d9f95c6e88f730b3a6aa5ba484efa5ef|2024-08-24|14:26:06|1724523966|shopping_net|862.40|1|fraud_Streich, Dietrich and Barton|40.759504|-77.040676
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|37bca609943da01bdf0c8ef80c861c0d|2024-08-24|23:58:15|1724558295|misc_pos|1153.24|1|fraud_Lehner, Reichert and Mills|41.530035|-78.058980
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|8fc0c5572c084f11e50d6b2e8f3eef6e|2024-01-30|08:28:31|1706621311|gas_transport|60.79|0|fraud_Schmitt Inc|39.891208|-77.201769
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|9016a9afb330e5a47a2c830d1172bc38|2024-01-05|11:51:00|1704473460|gas_transport|58.29|0|fraud_Rodriguez Group|40.363591|-76.600509
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|a5925fd35c8f1dfb032c1b86fd8acf84|2024-03-16|04:58:13|1710579493|grocery_net|57.44|0|fraud_Bahringer-Larson|40.933855|-77.793048
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|a49ab91ae03bb5031269cef8331b5ce8|2024-02-03|11:00:43|1706976043|gas_transport|60.34|0|fraud_Schmitt Inc|39.874807|-77.202594
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|61ee846e2fd6d00357698175def91615|2024-03-21|02:57:12|1711004232|grocery_net|84.68|0|fraud_Rempel PLC|39.760178|-77.801514
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|94a32eff328d103fbb2f82996753a51d|2024-01-13|07:32:32|1705149152|gas_transport|39.08|0|fraud_Kling Inc|41.196734|-78.256637
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|8bb115064d2327f85eb504c4ed35425b|2024-03-08|00:20:32|1709875232|grocery_net|56.01|0|fraud_Bahringer-Larson|39.667438|-78.013723
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|2c0985a8af238385aa33af0e6169f9e7|2024-03-29|08:48:30|1711716510|grocery_pos|41.82|0|fraud_Hudson-Ratke|41.257515|-77.724292
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|9232f7b95d52d452cde216d72895ae4a|2024-03-26|04:29:31|1711441771|grocery_net|65.87|0|fraud_Wuckert-Walter|40.806128|-77.171905
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|1898ad525273b481a88abc883b06b076|2024-01-26|00:41:14|1706247674|gas_transport|60.85|0|fraud_Connelly, Reichert and Fritsch|40.206313|-76.426743
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|0e6fb9f796c7b6b13c0693ab55aa2e36|2024-04-05|10:16:23|1712326583|grocery_pos|47.66|0|fraud_O'Keefe-Hudson|41.061215|-77.675848
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|b51c9ec98da49345a92de4d13cbf46e3|2024-03-01|05:38:12|1709289492|gas_transport|56.49|0|fraud_Cummings LLC|40.533818|-77.991671
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|4b3a541e025e97a833f2fb015fe3305f|2024-03-05|02:43:53|1709624633|grocery_net|63.84|0|fraud_Hintz-Bruen|39.790803|-76.645854
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|9786e1bb034dbec91c91e0a9a35103d8|2024-02-17|09:37:48|1708180668|gas_transport|74.10|0|fraud_Greenholt, Jacobi and Gleason|40.773162|-77.657440
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|011f821b881e11dfe7c134f6a214304e|2024-03-19|06:20:26|1710843626|grocery_net|72.52|0|fraud_Trantow PLC|40.375703|-76.703076
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|50278b974a15099ef07b051fbc04b6ca|2024-03-15|06:50:06|1710499806|grocery_net|69.92|0|fraud_Emmerich-Luettgen|39.740415|-78.327658
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|62c75285e29abce6f3e83f53da9ac438|2024-01-14|06:51:01|1705233061|gas_transport|67.00|0|fraud_Kutch, Hermiston and Farrell|40.557196|-77.871190
391-02-1999|3567303718376459|Caitlin|Chandler|F|7435 Michelle Forge|Mifflin|PA|17058|40.5553|-77.4001|1909|Clinical scientist, histocompatibility and immunogenetics|2003-05-20|696798167510|young_adults_female_rural.json|cda85ff7748e910f19a78d7994475af1|2024-01-20|00:29:03|1705728543|gas_transport|61.31|0|fraud_Zieme, Bode and Dooley|40.910410|-76.841806
