ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
208-91-6362|30241571276389|Tara|Nguyen|F|468 Porter Meadow|Wilmington|VT|05363|42.8812|-72.8613|2021|Fine artist|1951-12-07|634232477176|adults_50up_female_rural.json|acd533a3f634a7f7842cc25d1f53b6a3|2024-05-23|00:41:38|1716439298|grocery_pos|326.39|1|fraud_Wolf Inc|43.692092|-73.186430
208-91-6362|30241571276389|Tara|Nguyen|F|468 Porter Meadow|Wilmington|VT|05363|42.8812|-72.8613|2021|Fine artist|1951-12-07|634232477176|adults_50up_female_rural.json|fb2053e965337f255b6f07223bb38f7c|2024-05-23|03:36:14|1716449774|grocery_pos|320.74|1|fraud_Huel, Hammes and Witting|42.387386|-72.201298
208-91-6362|30241571276389|Tara|Nguyen|F|468 Porter Meadow|Wilmington|VT|05363|42.8812|-72.8613|2021|Fine artist|1951-12-07|634232477176|adults_50up_female_rural.json|4507aa6e12f75adf3526bb1b4768df77|2024-05-24|23:52:00|1716609120|shopping_net|329.78|1|fraud_Romaguera, Cruickshank and Greenholt|42.938763|-71.952761
208-91-6362|30241571276389|Tara|Nguyen|F|468 Porter Meadow|Wilmington|VT|05363|42.8812|-72.8613|2021|Fine artist|1951-12-07|634232477176|adults_50up_female_rural.json|d664af128fd9d4dd57861efb0784a896|2024-05-24|22:17:55|1716603475|shopping_net|766.98|1|fraud_Boyer-Reichert|42.552752|-73.617607
208-91-6362|30241571276389|Tara|Nguyen|F|468 Porter Meadow|Wilmington|VT|05363|42.8812|-72.8613|2021|Fine artist|1951-12-07|634232477176|adults_50up_female_rural.json|6a7a844bd8ed8cace7ae30fd19727570|2024-05-24|22:20:18|1716603618|misc_net|847.90|1|fraud_Kerluke Inc|42.317864|-73.467182
208-91-6362|30241571276389|Tara|Nguyen|F|468 Porter Meadow|Wilmington|VT|05363|42.8812|-72.8613|2021|Fine artist|1951-12-07|634232477176|adults_50up_female_rural.json|613b045e35e4987bcda1069f38fc8468|2024-05-24|22:27:34|1716604054|shopping_net|836.22|1|fraud_Hills-Witting|42.665332|-72.399662
208-91-6362|30241571276389|Tara|Nguyen|F|468 Porter Meadow|Wilmington|VT|05363|42.8812|-72.8613|2021|Fine artist|1951-12-07|634232477176|adults_50up_female_rural.json|31322661b62115d5f04176f9795a9ae8|2024-05-24|22:36:26|1716604586|misc_net|929.35|1|fraud_Dach-Nader|41.905866|-72.825523
208-91-6362|30241571276389|Tara|Nguyen|F|468 Porter Meadow|Wilmington|VT|05363|42.8812|-72.8613|2021|Fine artist|1951-12-07|634232477176|adults_50up_female_rural.json|7887a9fa0545edbd54c9c605844f56e7|2024-05-24|22:19:54|1716603594|kids_pets|920.13|1|fraud_Waelchi Inc|43.842248|-72.666735
208-91-6362|30241571276389|Tara|Nguyen|F|468 Porter Meadow|Wilmington|VT|05363|42.8812|-72.8613|2021|Fine artist|1951-12-07|634232477176|adults_50up_female_rural.json|a94f2bac6c7841e7df81ee3af8b9a3cb|2024-05-24|23:19:35|1716607175|misc_net|1248.24|1|fraud_Kuphal-Predovic|43.723247|-73.203822
208-91-6362|30241571276389|Tara|Nguyen|F|468 Porter Meadow|Wilmington|VT|05363|42.8812|-72.8613|2021|Fine artist|1951-12-07|634232477176|adults_50up_female_rural.json|1746355b75655a77164f0977fa8d02a5|2024-05-24|22:46:57|1716605217|grocery_pos|98.95|1|fraud_Vandervort-Funk|42.743389|-72.343264
