ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
466-76-2162|4298268933484|Mary|Atkinson|F|703 Williams Overpass Suite 789|Quincy|KY|41166|38.6271|-83.1056|919|Patent attorney|1979-01-09|570639028068|adults_2550_female_rural.json|ba06c09cdd1b316a958220a77ce15372|2024-12-19|01:58:53|1734591533|grocery_pos|354.70|1|fraud_Hudson-Ratke|39.342423|-83.016440
466-76-2162|4298268933484|Mary|Atkinson|F|703 Williams Overpass Suite 789|Quincy|KY|41166|38.6271|-83.1056|919|Patent attorney|1979-01-09|570639028068|adults_2550_female_rural.json|fba84e2539516405639db94087cd63a2|2024-12-19|05:54:49|1734605689|shopping_pos|350.09|1|fraud_Morissette PLC|39.174325|-82.864517
466-76-2162|4298268933484|Mary|Atkinson|F|703 Williams Overpass Suite 789|Quincy|KY|41166|38.6271|-83.1056|919|Patent attorney|1979-01-09|570639028068|adults_2550_female_rural.json|9181d87d35ecd7d4b7209d97c10e069c|2024-12-19|01:56:58|1734591418|shopping_pos|988.24|1|fraud_Turner and Sons|38.336289|-83.106549
466-76-2162|4298268933484|Mary|Atkinson|F|703 Williams Overpass Suite 789|Quincy|KY|41166|38.6271|-83.1056|919|Patent attorney|1979-01-09|570639028068|adults_2550_female_rural.json|3daab8b7af3b8221220d2c233120be60|2024-12-20|01:23:39|1734675819|shopping_pos|945.93|1|fraud_Watsica, Haag and Considine|38.399734|-83.575110
466-76-2162|4298268933484|Mary|Atkinson|F|703 Williams Overpass Suite 789|Quincy|KY|41166|38.6271|-83.1056|919|Patent attorney|1979-01-09|570639028068|adults_2550_female_rural.json|4592602d9bfca40521a48d957144e364|2024-12-19|03:18:12|1734596292|shopping_net|803.41|1|fraud_Kuhic, Bins and Pfeffer|38.123850|-82.281721
466-76-2162|4298268933484|Mary|Atkinson|F|703 Williams Overpass Suite 789|Quincy|KY|41166|38.6271|-83.1056|919|Patent attorney|1979-01-09|570639028068|adults_2550_female_rural.json|5aeca34e0461e6618d56ac0b5ab15236|2024-12-19|02:52:01|1734594721|grocery_pos|792.42|1|fraud_Schumm, Bauch and Ondricka|39.160769|-83.112242
466-76-2162|4298268933484|Mary|Atkinson|F|703 Williams Overpass Suite 789|Quincy|KY|41166|38.6271|-83.1056|919|Patent attorney|1979-01-09|570639028068|adults_2550_female_rural.json|82ab8e8aa790fee72f1009a4adec9334|2024-12-20|17:32:33|1734733953|kids_pets|806.11|1|fraud_Rau-Robel|39.571369|-84.048428
466-76-2162|4298268933484|Mary|Atkinson|F|703 Williams Overpass Suite 789|Quincy|KY|41166|38.6271|-83.1056|919|Patent attorney|1979-01-09|570639028068|adults_2550_female_rural.json|728d15f4ff36a128e26c9f68ac636d3c|2024-12-20|22:12:18|1734750738|kids_pets|502.73|1|fraud_Pouros, Walker and Spencer|39.602187|-82.427342
466-76-2162|4298268933484|Mary|Atkinson|F|703 Williams Overpass Suite 789|Quincy|KY|41166|38.6271|-83.1056|919|Patent attorney|1979-01-09|570639028068|adults_2550_female_rural.json|c7d422695466323a72d0d2d494eafb1e|2024-12-20|22:00:54|1734750054|entertainment|19.78|1|fraud_Morissette LLC|39.361944|-82.491470
466-76-2162|4298268933484|Mary|Atkinson|F|703 Williams Overpass Suite 789|Quincy|KY|41166|38.6271|-83.1056|919|Patent attorney|1979-01-09|570639028068|adults_2550_female_rural.json|bd2aa75f344b1ba2ed21e851fcb93d04|2024-12-20|22:20:52|1734751252|shopping_pos|19.22|1|fraud_Okuneva, Schneider and Rau|38.967849|-83.965977
466-76-2162|4298268933484|Mary|Atkinson|F|703 Williams Overpass Suite 789|Quincy|KY|41166|38.6271|-83.1056|919|Patent attorney|1979-01-09|570639028068|adults_2550_female_rural.json|a39e9e3fb12aabf4c32b1cd5851f348e|2024-12-20|22:45:40|1734752740|kids_pets|22.09|1|fraud_Rau-Grant|38.248891|-83.078877
