ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
056-83-5967|4645970108220781137|Nathan|Watkins|M|3531 Perez Freeway Suite 363|Tamarack|MN|55787|46.6303|-93.2134|525|Buyer, retail|1969-07-21|641973014853|adults_50up_male_rural.json|79fc4fa0f0cd9659311b2d49cfe4a4fc|2024-02-24|00:52:53|1708753973|grocery_pos|321.73|1|fraud_Casper, Hand and Zulauf|46.682839|-92.245301
056-83-5967|4645970108220781137|Nathan|Watkins|M|3531 Perez Freeway Suite 363|Tamarack|MN|55787|46.6303|-93.2134|525|Buyer, retail|1969-07-21|641973014853|adults_50up_male_rural.json|49b27f2afa61b46b0b32f7788e36b153|2024-02-24|05:48:11|1708771691|grocery_pos|307.87|1|fraud_Hudson-Ratke|47.274195|-93.970271
056-83-5967|4645970108220781137|Nathan|Watkins|M|3531 Perez Freeway Suite 363|Tamarack|MN|55787|46.6303|-93.2134|525|Buyer, retail|1969-07-21|641973014853|adults_50up_male_rural.json|31be259a3847db1be7fcfd13fd25d8ae|2024-02-24|02:41:08|1708760468|grocery_pos|328.47|1|fraud_DuBuque LLC|46.399113|-92.937250
056-83-5967|4645970108220781137|Nathan|Watkins|M|3531 Perez Freeway Suite 363|Tamarack|MN|55787|46.6303|-93.2134|525|Buyer, retail|1969-07-21|641973014853|adults_50up_male_rural.json|51d314e70aaf8232a2bca4890521b2bc|2024-02-25|14:55:45|1708890945|misc_pos|778.02|1|fraud_Yost, Block and Koepp|46.885057|-92.777832
056-83-5967|4645970108220781137|Nathan|Watkins|M|3531 Perez Freeway Suite 363|Tamarack|MN|55787|46.6303|-93.2134|525|Buyer, retail|1969-07-21|641973014853|adults_50up_male_rural.json|6036ba37cc66f5d9490889b44497a50b|2024-02-25|22:00:44|1708916444|shopping_pos|50.33|1|fraud_Beier-Hyatt|47.287240|-93.902319
056-83-5967|4645970108220781137|Nathan|Watkins|M|3531 Perez Freeway Suite 363|Tamarack|MN|55787|46.6303|-93.2134|525|Buyer, retail|1969-07-21|641973014853|adults_50up_male_rural.json|2217beb10332d4b5f35422a828579fb2|2024-02-25|22:36:46|1708918606|entertainment|1190.34|1|fraud_Brown-Greenholt|46.457220|-92.684246
056-83-5967|4645970108220781137|Nathan|Watkins|M|3531 Perez Freeway Suite 363|Tamarack|MN|55787|46.6303|-93.2134|525|Buyer, retail|1969-07-21|641973014853|adults_50up_male_rural.json|b2ba8e139f98faafb95490c667bab661|2024-02-24|22:51:09|1708833069|misc_net|983.19|1|fraud_Nader-Heller|47.010856|-93.340676
056-83-5967|4645970108220781137|Nathan|Watkins|M|3531 Perez Freeway Suite 363|Tamarack|MN|55787|46.6303|-93.2134|525|Buyer, retail|1969-07-21|641973014853|adults_50up_male_rural.json|986ea1820e9cf8c61f7c0436e78006f3|2024-02-25|15:33:19|1708893199|shopping_net|1032.61|1|fraud_Boyer PLC|46.107772|-93.199914
056-83-5967|4645970108220781137|Nathan|Watkins|M|3531 Perez Freeway Suite 363|Tamarack|MN|55787|46.6303|-93.2134|525|Buyer, retail|1969-07-21|641973014853|adults_50up_male_rural.json|b1a7575105893f184178c456a560aa78|2024-02-25|22:48:10|1708919290|shopping_net|794.70|1|fraud_Lemke-Gutmann|46.264028|-92.962048
056-83-5967|4645970108220781137|Nathan|Watkins|M|3531 Perez Freeway Suite 363|Tamarack|MN|55787|46.6303|-93.2134|525|Buyer, retail|1969-07-21|641973014853|adults_50up_male_rural.json|fedd94fa7d5a3ae324e96b2b0988698c|2024-02-25|22:06:28|1708916788|entertainment|862.73|1|fraud_Fadel, Mertz and Rippin|46.812410|-93.385746
056-83-5967|4645970108220781137|Nathan|Watkins|M|3531 Perez Freeway Suite 363|Tamarack|MN|55787|46.6303|-93.2134|525|Buyer, retail|1969-07-21|641973014853|adults_50up_male_rural.json|741671757f8c6d4c75864998dad57dbf|2024-02-25|22:51:22|1708919482|shopping_pos|650.68|1|fraud_Beier-Hyatt|46.555183|-93.665570
056-83-5967|4645970108220781137|Nathan|Watkins|M|3531 Perez Freeway Suite 363|Tamarack|MN|55787|46.6303|-93.2134|525|Buyer, retail|1969-07-21|641973014853|adults_50up_male_rural.json|6093ad4726736542b5d21b99dbbb0e31|2024-02-25|23:48:15|1708922895|shopping_net|564.28|1|fraud_Kuhic LLC|47.303502|-93.918716
