ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|78bd77dc61444ef3fc2a99f57853f2fd|2024-03-03|00:44:39|1709444679|grocery_pos|8.92|1|fraud_Lockman, West and Runte|25.825697|-96.704865
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|cdc585f8353f30f7391a10764555b322|2024-03-03|00:59:45|1709445585|grocery_pos|319.73|1|fraud_Cartwright-Harris|25.469744|-97.726844
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|d2686bf577b52a558e571f7c7e442de4|2024-03-03|07:55:34|1709470534|grocery_pos|311.59|1|fraud_Goldner, Kovacek and Abbott|25.027648|-96.777330
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|c5105c14b44b423422e9182882d0c264|2024-03-03|02:35:43|1709451343|misc_net|311.33|1|fraud_Kris-Weimann|26.366448|-97.514585
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|6798678826179b9d2296e0dfa9438690|2024-03-03|01:32:11|1709447531|misc_net|294.85|1|fraud_Kerluke, Considine and Macejkovic|25.451446|-97.335192
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|18dbe4fbc9f1dea8bda1ceaa9d31e83d|2024-03-03|03:29:46|1709454586|gas_transport|312.29|1|fraud_Erdman-Kertzmann|26.706184|-98.052097
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|240ae53fd96e9314919e359d27697f4b|2024-03-03|00:44:26|1709444666|misc_net|715.05|1|fraud_Kris-Weimann|25.319099|-96.921421
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|d5de998a70562f671ef74bab985022eb|2024-03-03|01:09:23|1709446163|grocery_pos|733.27|1|fraud_Stracke-Lemke|24.999257|-97.416079
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|5e32b8227f72d6ffbd23f57c2c57bb69|2024-03-03|00:09:12|1709442552|grocery_pos|741.44|1|fraud_Mosciski, Gislason and Mertz|26.314533|-97.440430
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|b6dc9163ebd0c9525986c2e5a362c855|2024-03-03|23:08:22|1709525302|shopping_net|712.86|1|fraud_Jast Ltd|25.059510|-97.978207
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|0ec008e5938be3755768b24091ed51b4|2024-03-04|22:47:02|1709610422|shopping_net|875.08|1|fraud_Reichert, Shanahan and Hayes|26.714298|-98.243790
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|989c968278a10779296e97556cd129c6|2024-03-03|22:16:03|1709522163|misc_net|1019.91|1|fraud_Miller-Harris|25.410288|-97.674896
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|1ac45a7630246dc9ac4fab4c46497c3a|2024-03-04|23:12:00|1709611920|kids_pets|519.89|1|fraud_Gleason and Sons|26.088198|-96.659471
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|9b98ca947bc3b2c6af954b3d1e5d90f4|2024-03-04|22:07:25|1709608045|entertainment|20.74|1|fraud_Morissette LLC|26.040293|-98.097097
740-93-4316|213181489325283|Troy|Nielsen|M|570 Sarah Wells|Brownsville|TX|78521|25.9221|-97.4612|195686|Information systems manager|2003-01-31|61157982007|young_adults_male_urban.json|41d24be006924ad0777ab56d76017c0f|2024-02-05|08:35:35|1707140135|gas_transport|32.43|0|fraud_Corwin-Collins|26.128850|-96.634097
